order_id,customer_id,order_date,category,product_name,quantity,unit_price,discount_pct,payment_method,order_status
O00317,C0177,2024-11-12, electronics ,Product 48,5,2297.3,0.05,COD,Cancelled
O00318,C0394,2024-02-19, electronics ,Product 59,1,4646.28,0.05,UPI,Returned
O00319,C0152,2023-12-06,Fashion,Product 115,5,1520.15,0.05,COD,Returned
O00320,C0461,2023-04-26,Electronics,Product 18,4,3422.24,0.0,Card,Completed
O00321,C0048,2023-08-14,ELECTRONICS,Product 8,4,3079.94,0.05,COD,Returned
O00322,C0012,2025-02-24,Electronics,Product 69,2,4262.31,0.0,COD,Cancelled
O00323,C0484,2024-09-09,Electronics,Product 117,2,3367.16,0.15,UPI,Returned
O00324,C0177,2024-01-17,ELECTRONICS,Product 40,4,4889.87,0.0,UPI,Returned
O00325,C0148,2024-03-01, electronics ,Product 104,4,3667.2,0.15,COD,Cancelled
O00326,C0107,2024-09-04,ELECTRONICS,Product 61,2,4943.07,0.1,UPI,Returned
O00327,C0140,2024-02-24,Fashion,Product 23,4,2823.49,0.05,UPI,Completed
O00328,C0424,2024-05-17,ELECTRONICS,Product 107,4,2967.52,0.15,COD,Returned
O00329,C0135,2027-01-01,ELECTRONICS,Product 82,4,4187.79,0.15,UPI,Returned
O00330,C0331,2024-05-18, electronics ,Product 4,3,684.84,0.1,Card,Completed
O00331,C0224,2024-08-18,ELECTRONICS,Product 81,5,3460.97,0.0,Card,Returned
O00332,C0030,2023-09-23, electronics ,Product 41,-5,2359.12,0.05,Card,Completed
O00333,C0490,2024-03-05,ELECTRONICS,Product 7,1,1520.3,0.0,COD,Completed
O00334,C0279,2024-09-05,ELECTRONICS,Product 112,2,1649.43,0.1,Card,Returned
O00335,C0074,2024-08-16,Electronics,Product 18,3,2639.04,0.1,Card,Cancelled
O00336,C0080,2023-06-16,fashion ,Product 29,3,4174.71,0.0,Card,Cancelled
O00337,C0246,2023-05-15,ELECTRONICS,Product 40,1,3486.15,0.05,Card,Returned
O00338,C0156,2023-12-17,Electronics,Product 96,5,4091.41,0.05,UPI,Returned
O00339,C0067,2023-11-11,Electronics,Product 55,2,3485.01,0.0,UPI,Completed
O00340,C0017,2023-02-13,Home,Product 66,4,3006.56,0.15,UPI,Cancelled
O00341,C0050,2024-11-14,Electronics,Product 118,1,3048.78,0.05,UPI,Returned
O00342,C0483,2023-05-30,ELECTRONICS,Product 75,3,1804.4,0.05,COD,Returned
O00343,C0420,2024-08-06,fashion ,Product 98,5,168.52,0.05,COD,Completed
O00344,C0499,2025-02-11,Home,Product 13,3,4628.74,0.15,Card,Returned
O00345,C0093,2024-11-20,ELECTRONICS,Product 49,5,2178.05,0.05,Card,Completed
O00346,C0254,2023-04-23,ELECTRONICS,Product 91,3,1512.53,0.0,UPI,Cancelled
O00347,C0377,2023-10-18,ELECTRONICS,Product 88,4,4883.28,0.15,UPI,Returned
O00348,C0439,2025-05-25,Electronics,Product 115,4,4221.19,0.15,COD,Cancelled
O00349,C0054,2024-11-21,Fashion,Product 57,-2,2661.05,0.0,UPI,Completed
O00350,C0380,2024-08-27, electronics ,Product 9,4,1882.18,0.05,Card,Completed
O00351,C0430,2024-02-18,Fashion,Product 93,5,2545.64,0.1,COD,Cancelled
O00352,C0249,2024-09-09,fashion ,Product 36,3,822.13,0.15,UPI,Completed
O00353,C0069,2023-08-25,Electronics,Product 13,3,3715.21,0.0,Card,Returned
O00354,C0168,2024-01-27, electronics ,Product 39,1,3147.64,0.0,UPI,Returned
O00355,C0151,2025-03-22,Home,Product 64,5,2502.23,0.1,COD,Cancelled
O00356,C0221,2025-02-21,Electronics,Product 50,5,2305.57,0.15,Card,Cancelled
O00357,C0400,2024-07-24,ELECTRONICS,Product 114,1,3559.69,0.15,Card,Completed
O00358,C0292,2024-05-14,Home,Product 63,3,3334.39,0.15,Card,Returned
O00359,C0303,2024-02-05,Fashion,Product 79,2,3414.79,0.1,Card,Completed
O00360,C0179,2023-05-12,Home,Product 75,1,231.81,0.1,Card,Completed
O00361,C0029,2024-01-01,Home,Product 32,4,1313.31,0.1,COD,Completed
O00362,C0011,2023-04-28,fashion ,Product 42,1,283.15,0.15,COD,Returned
O00363,C0012,2024-12-13,ELECTRONICS,Product 49,4,2894.73,0.1,COD,Completed
O00364,C0255,2024-11-22,fashion ,Product 104,4,3848.03,0.1,UPI,Returned
O00365,C0326,2024-03-22,Electronics,Product 108,3,4266.64,0.05,Card,Cancelled
O00366,C0116,2024-08-10,fashion ,Product 96,1,4793.91,0.0,COD,Cancelled
O00367,C0219,2025-03-31, electronics ,Product 45,3,3998.69,0.1,COD,Cancelled
O00368,C0206,2023-11-17,ELECTRONICS,Product 80,4,2625.31,0.05,UPI,Returned
O00369,C0339,2024-08-13,Home,Product 60,5,1412.89,0.15,COD,Returned
O00370,C0124,2024-01-09, electronics ,Product 96,1,3458.0,0.1,Card,Cancelled
O00371,C0434,2023-03-07,Fashion,Product 35,3,4136.18,0.05,Card,Returned
O00372,C0099,2023-09-02,Electronics,Product 32,5,4005.52,0.1,Card,Cancelled
O00373,C0019,2024-03-08, electronics ,Product 21,5,1436.29,0.0,Card,Cancelled
O00374,C0370,2025-05-22,Fashion,Product 101,5,197.55,0.0,Card,Returned
O00375,C0344,2024-02-21,Home,Product 114,3,542.5,0.05,UPI,Completed
O00376,C0425,2023-05-04,fashion ,Product 100,5,4664.62,0.1,Card,Completed
O00377,C0169,2025-03-02,fashion ,Product 95,2,2010.76,0.05,Card,Completed
O00378,C0226,2023-08-08,Fashion,Product 33,2,4328.21,0.0,Card,Returned
O00379,C0217,2023-04-26,Fashion,Product 88,3,1307.1,0.1,UPI,Cancelled
O00380,C0331,2025-04-21,fashion ,Product 5,4,4223.22,0.0,COD,Returned
O00381,C0491,2024-01-29,Home,Product 47,2,4525.47,0.0,COD,Completed
O00382,C0470,2024-02-07,ELECTRONICS,Product 39,4,542.23,0.05,Card,Completed
O00383,C0416,2024-10-08,Home,Product 53,2,3967.66,0.1,UPI,Cancelled
O00384,C0217,2025-05-11,Electronics,Product 106,4,885.68,0.1,COD,Completed
O00385,C0378,2025-01-16,ELECTRONICS,Product 59,3,3506.53,0.0,COD,Returned
O00386,C0002,2025-03-21,Fashion,Product 26,2,3178.65,0.1,COD,Completed
O00387,C0394,2024-06-12,Home,Product 98,1,737.46,0.15,Card,Cancelled
O00388,C0352,2023-05-17,fashion ,Product 106,4,1705.14,0.1,UPI,Completed
O00389,C0484,2024-02-07,fashion ,Product 29,4,201.6,0.0,COD,Returned
O00390,C0102,2023-04-02,ELECTRONICS,Product 90,5,4273.97,0.0,Card,Returned
O00391,C0189,2023-06-02, electronics ,Product 73,4,675.02,0.15,Card,Returned
O00392,C0485,2024-12-31,ELECTRONICS,Product 37,4,3757.57,0.15,UPI,Cancelled
O00393,C0347,2025-04-23, electronics ,Product 54,2,983.81,0.05,UPI,Cancelled
O00394,C0190,2024-04-06,fashion ,Product 88,3,3271.45,0.0,UPI,Cancelled
O00395,C0109,2024-12-10,Home,Product 50,2,3571.42,0.1,UPI,Completed
O00396,C0242,2023-12-07,ELECTRONICS,Product 78,5,4702.68,0.0,UPI,Cancelled
O00397,C0344,2023-11-06,ELECTRONICS,Product 17,5,4843.48,0.0,COD,Completed
O00398,C0450,2024-05-19,Fashion,Product 17,3,539.28,0.15,UPI,Cancelled
O00399,C0499,2023-05-11,ELECTRONICS,Product 96,1,1866.9,0.15,Card,Cancelled
O00400,C0224,2023-09-28, electronics ,Product 41,5,3710.66,0.15,UPI,Returned
O00401,C0094,2023-06-02,Electronics,Product 61,4,1375.1,0.15,Card,Completed
O00402,C0288,2024-01-01,Fashion,Product 59,4,2515.64,0.05,UPI,Cancelled
O00403,C0087,2023-10-18,Home,Product 66,1,4130.6,0.05,COD,Completed
O00404,C0040,2023-07-04, electronics ,Product 99,5,2540.74,0.0,Card,Completed
O00405,C0192,2024-11-27,fashion ,Product 119,3,4760.98,0.1,UPI,Completed
O00406,C0233,2024-12-25,Home,Product 35,1,3011.6,0.0,Card,Completed
O00407,C0376,2023-11-29,fashion ,Product 17,5,1135.7,0.0,COD,Cancelled
O00408,C0488,2025-01-31,fashion ,Product 49,3,553.5,0.1,UPI,Completed
O00409,C0199,2025-05-22,Fashion,Product 37,4,3271.12,0.05,UPI,Cancelled
O00410,C0159,2025-01-23,Home,Product 78,4,743.3,0.0,Card,Returned
O00411,C0289,2024-02-02,fashion ,Product 55,2,542.09,0.15,Card,Returned
O00412,C0263,2024-03-12,ELECTRONICS,Product 60,2,3414.56,0.05,Card,Returned
O00413,C0465,2024-04-24,Fashion,Product 39,5,828.17,0.05,COD,Cancelled
O00414,C0283,2023-10-30,Electronics,Product 118,2,320.97,0.0,COD,Cancelled
O00415,C0417,2024-11-07,ELECTRONICS,Product 46,4,1348.82,0.0,COD,Completed
O00416,C0094,2024-04-18,Fashion,Product 6,1,508.12,0.1,Card,Returned
O00417,C0136,2024-04-05,ELECTRONICS,Product 118,4,4369.59,0.05,UPI,Completed
O00418,C0345,2024-09-10,Electronics,Product 56,1,2718.44,0.0,Card,Completed
O00419,C0208,2024-05-03,Home,Product 96,1,3049.25,0.15,Card,Returned
O00420,C0346,2024-11-20,Fashion,Product 103,5,1583.02,0.05,UPI,Completed
O00421,C0097,2023-01-17,Electronics,Product 27,2,2457.47,0.05,COD,Completed
O00422,C0098,2025-05-28,Electronics,Product 39,4,3871.63,0.05,Card,Cancelled
O00423,C0228,2023-06-06,Fashion,Product 61,1,196.18,0.15,COD,Completed
O00424,C0027,2025-04-29,ELECTRONICS,Product 2,2,603.05,0.15,Card,Cancelled
O00425,C0019,2024-07-21,Fashion,Product 52,5,2481.89,0.15,UPI,Returned
O00426,C0284,2024-03-08,Electronics,Product 35,1,4475.1,0.15,Card,Completed
O00427,C0358,2024-10-23,Fashion,Product 3,4,890.53,0.05,Card,Cancelled
O00428,C0351,2023-08-13,ELECTRONICS,Product 118,4,3050.29,0.15,UPI,Cancelled
O00429,C0335,2025-05-03,Home,Product 47,4,4000.27,0.05,COD,Completed
O00430,C0067,2023-03-30, electronics ,Product 26,3,865.94,0.15,UPI,Cancelled
O00431,C0010,2023-08-03,ELECTRONICS,Product 113,4,1377.96,0.05,UPI,Returned
O00432,C0317,2023-12-12, electronics ,Product 16,1,2853.71,0.15,Card,Cancelled
O00433,C0137,2025-02-27, electronics ,Product 110,3,3481.66,0.0,COD,Completed
O00434,C0500,2025-05-11,Electronics,Product 101,4,3091.81,0.0,COD,Completed
O00435,C0106,2024-10-07,ELECTRONICS,Product 21,5,3668.91,0.15,COD,Cancelled
O00436,C0071,2024-01-08,Electronics,Product 109,1,1089.26,0.15,UPI,Completed
O00437,C0137,2024-06-01,ELECTRONICS,Product 92,4,3798.74,0.1,COD,Returned
O00438,C0404,2025-02-10, electronics ,Product 18,2,4028.67,0.15,Card,Cancelled
O00439,C0227,2024-01-06,,Product 99,5,148.75,0.0,UPI,Cancelled
O00440,C0032,2025-03-01,,Product 98,3,281.76,0.05,COD,Completed
O00441,C0349,2024-03-05,Home,Product 71,5,4380.38,0.1,Card,Completed
O00442,C0359,2024-09-17,Fashion,Product 58,3,3255.01,0.15,COD,Cancelled
O00443,C0276,2023-11-05,,Product 50,4,3652.98,0.05,COD,Returned
O00444,C0267,2024-06-07,ELECTRONICS,Product 97,3,3214.86,0.0,UPI,Returned
O00445,C0372,2025-05-02,Fashion,Product 65,5,641.17,0.0,Card,Cancelled
O00446,C0482,2023-02-18,Electronics,Product 58,5,1560.01,0.0,Card,Cancelled
O00447,C0458,2024-08-18,Home,Product 86,2,2713.11,0.05,Card,Cancelled
O00448,C0345,2025-04-14, electronics ,Product 92,3,1950.56,0.05,UPI,Cancelled
O00449,C0233,2025-04-22,Electronics,Product 19,5,3587.04,0.15,UPI,Completed
O00450,C0229,2023-05-14,Electronics,Product 48,1,3416.43,0.15,COD,Returned
O00451,C0256,2025-06-11,Home,Product 55,5,4982.91,0.15,COD,Cancelled
O00452,C0235,2023-05-11, electronics ,Product 91,2,2614.61,0.0,COD,Completed
O00453,C0287,2025-02-03,ELECTRONICS,Product 118,4,4763.93,0.15,UPI,Completed
O00454,C0061,2023-02-11,ELECTRONICS,Product 40,3,4956.0,0.1,Card,Cancelled
O00455,C0216,2023-05-26,Electronics,Product 120,1,4481.84,0.1,UPI,Completed
O00456,C0446,2024-07-14,Electronics,Product 54,-4,2457.76,0.1,COD,Cancelled
O00457,C0427,2024-05-01,fashion ,Product 17,3,3833.56,0.15,Card,Returned
O00458,C0410,2025-01-15,fashion ,Product 86,4,3155.59,0.15,UPI,Cancelled
O00459,C0377,2024-11-17,ELECTRONICS,Product 83,3,533.8,0.05,COD,Completed
O00460,C0288,2025-03-01,Home,Product 16,5,3255.18,0.0,UPI,Returned
O00461,C0268,2023-02-24, electronics ,Product 97,5,2431.59,0.0,UPI,Returned
O00462,C0106,2023-01-20, electronics ,Product 107,5,3557.53,0.15,UPI,Returned
O00463,C0442,2024-08-26,Electronics,Product 44,5,2241.39,0.15,UPI,Returned
O00464,C0051,2023-04-04,fashion ,Product 22,3,1498.22,0.05,Card,Completed
O00465,C0031,2024-02-22,fashion ,Product 42,2,989.14,0.0,Card,Cancelled
O00466,C0133,2024-02-27,Fashion,Product 106,1,4507.56,0.0,UPI,Completed
O00467,C0259,2024-05-19,Fashion,Product 15,5,1419.51,0.1,Card,Returned
O00468,C0120,2023-01-30,Electronics,Product 35,4,2814.97,0.0,UPI,Returned
O00469,C0434,2024-02-21,,Product 65,2,1096.94,0.05,Card,Returned
O00470,C0493,2024-07-04,fashion ,Product 58,2,304.78,0.15,COD,Cancelled
O00471,C0129,2024-05-08,Home,Product 49,-2,4996.29,0.05,COD,Returned
O00472,C0036,2025-01-26,ELECTRONICS,Product 12,3,2036.99,0.0,UPI,Returned
O00473,C0313,2025-06-18,fashion ,Product 103,5,1659.69,0.1,COD,Cancelled
O00474,C0175,2024-11-09, electronics ,Product 59,4,4799.06,0.1,UPI,Returned
O00475,C0003,2023-01-03,Electronics,Product 87,2,950.33,0.15,Card,Returned
O00476,C0276,2024-10-26,Electronics,Product 115,1,4177.21,0.15,COD,Completed
O00477,C0184,2024-01-21,Fashion,Product 23,3,4211.81,0.0,UPI,Cancelled
O00478,C0381,2027-01-01,Electronics,Product 98,3,1477.56,0.1,UPI,Completed
O00479,C0120,2025-04-07,Fashion,Product 47,5,280.3,0.15,COD,Returned
O00480,C0327,2023-07-20,Fashion,Product 15,5,4362.59,0.15,UPI,Returned
O00481,C0309,2024-08-02,fashion ,Product 23,2,420.27,0.05,COD,Completed
O00482,C0452,2024-08-06,fashion ,Product 94,2,3933.04,0.05,COD,Completed
O00483,C0233,2024-11-28,Electronics,Product 55,5,3240.73,0.0,Card,Cancelled
O00484,C0254,2024-11-27,ELECTRONICS,Product 67,4,3819.21,0.05,UPI,Cancelled
O00485,C0100,2027-01-01,ELECTRONICS,Product 11,4,4412.48,0.0,COD,Completed
O00486,C0169,2023-09-13,ELECTRONICS,Product 9,4,3167.37,0.0,UPI,Cancelled
O00487,C0479,2024-08-29,ELECTRONICS,Product 108,4,1327.01,0.0,Card,Completed
O00488,C0407,2025-04-21, electronics ,Product 10,3,3901.17,0.15,UPI,Returned
O00489,C0470,2023-03-29,Electronics,Product 49,4,1635.07,0.0,UPI,Completed
O00490,C0034,2024-09-17,Electronics,Product 87,4,373.37,0.0,Card,Cancelled
O00491,C0443,2025-02-09,fashion ,Product 101,4,3332.65,0.0,Card,Cancelled
O00492,C0174,2024-09-27,Home,Product 87,4,3936.35,0.15,COD,Cancelled
O00493,C0366,2023-04-16,Electronics,Product 76,5,3968.14,0.05,COD,Completed
O00494,C0318,2024-03-07,Fashion,Product 24,5,1291.45,0.0,UPI,Completed
O00495,C0387,2024-06-09,ELECTRONICS,Product 40,3,2959.96,0.05,UPI,Cancelled
O00496,C0005,2023-10-26,fashion ,Product 76,3,3322.62,0.05,UPI,Completed
O00497,C0217,2024-07-26,ELECTRONICS,Product 26,5,4884.9,0.05,UPI,Cancelled
O00498,C0240,2024-12-12,fashion ,Product 89,2,1722.61,0.1,COD,Cancelled
O00499,C0405,2023-04-18,Electronics,Product 64,4,1175.09,0.0,COD,Completed
O00500,C0377,2023-08-07,ELECTRONICS,Product 104,2,3726.4,0.05,Card,Completed
O00501,C0285,2023-03-17,Electronics,Product 19,1,1523.82,0.05,COD,Returned
O00502,C0146,2023-01-31, electronics ,Product 29,3,4438.37,0.05,Card,Returned
O00503,C0135,2023-01-23,Electronics,Product 3,2,4174.08,0.05,Card,Returned
O00504,C0123,2023-08-04,ELECTRONICS,Product 104,1,1924.52,0.05,COD,Returned
O00505,C0452,2023-03-08, electronics ,Product 102,4,1029.24,0.15,COD,Cancelled
O00506,C0024,2024-10-13,fashion ,Product 76,3,1026.6,0.1,UPI,Cancelled
O00507,C0065,2025-03-25,fashion ,Product 75,2,4440.59,0.05,COD,Completed
O00508,C0261,2024-09-21,Fashion,Product 97,4,4423.87,0.1,Card,Returned
O00509,C0356,2024-12-30,Fashion,Product 92,4,4783.18,0.15,Card,Returned
O00510,C0019,2025-03-20, electronics ,Product 29,4,4484.93,0.15,UPI,Cancelled
O00511,C0479,2024-01-22,ELECTRONICS,Product 33,2,2797.7,0.05,UPI,Cancelled
O00512,C0239,2023-08-24,fashion ,Product 80,4,1748.23,0.15,Card,Cancelled
O00513,C0196,2024-05-24,Electronics,Product 23,4,2264.27,0.1,COD,Completed
O00514,C0263,2023-10-29,fashion ,Product 83,3,482.98,0.1,UPI,Completed
O00515,C0171,2023-02-09, electronics ,Product 87,1,1713.28,0.1,COD,Returned
O00516,C0438,2024-09-10,Home,Product 95,3,2761.32,0.1,UPI,Cancelled
O00517,C0485,2025-03-12,Fashion,Product 106,3,2941.77,0.0,Card,Returned
O00518,C0117,2023-06-02, electronics ,Product 93,5,3770.77,0.15,UPI,Returned
O00519,C0417,2025-02-14,Fashion,Product 44,5,3980.38,0.1,UPI,Cancelled
O00520,C0016,2024-04-05,ELECTRONICS,Product 18,4,2929.79,0.05,Card,Returned
O00521,C0174,2024-11-05, electronics ,Product 54,1,2186.02,0.15,COD,Returned
O00522,C0017,2023-01-24, electronics ,Product 20,3,4888.49,0.1,COD,Returned
O00523,C0196,2024-08-10, electronics ,Product 51,5,412.18,0.15,UPI,Cancelled
O00524,C0156,2024-04-07,Electronics,Product 22,1,611.13,0.05,UPI,Returned
O00525,C0467,2023-07-11,Fashion,Product 37,5,1108.87,0.1,COD,Returned
O00526,C0088,2024-01-13,ELECTRONICS,Product 111,1,4558.08,0.15,UPI,Completed
O00527,C0200,2024-05-04, electronics ,Product 17,2,4365.2,0.1,Card,Returned
O00528,C0301,2024-08-11,,Product 65,4,3612.18,0.15,Card,Completed
O00529,C0205,2024-04-01,fashion ,Product 104,1,1309.52,0.1,COD,Cancelled
O00530,C0148,2023-02-10,Home,Product 113,4,4602.59,0.1,COD,Returned
O00531,C0090,2025-04-23,Fashion,Product 32,3,979.93,0.15,Card,Cancelled
O00532,C0485,2023-04-08,Electronics,Product 31,2,4439.15,0.05,Card,Returned
O00533,C0370,2023-03-10, electronics ,Product 117,5,2518.09,0.0,Card,Completed
O00534,C0231,2025-03-09, electronics ,Product 33,1,1116.12,0.0,Card,Completed
O00535,C0196,2024-11-22,ELECTRONICS,Product 96,1,2056.77,0.05,Card,Completed
O00536,C0168,2024-12-27,,Product 96,1,2374.8,0.15,UPI,Completed
O00537,C0072,2024-12-31,Fashion,Product 106,5,1467.8,0.05,UPI,Completed
O00538,C0380,2023-10-29,Fashion,Product 22,5,480.17,0.0,COD,Cancelled
O00539,C0018,2023-07-02,Home,Product 69,2,1159.22,0.0,COD,Returned
O00540,C0307,2023-11-12,Electronics,Product 7,1,3884.81,0.05,UPI,Cancelled
O00541,C0008,2023-01-17,ELECTRONICS,Product 106,2,1041.54,0.0,UPI,Completed
O00542,C0056,2023-02-15,ELECTRONICS,Product 42,2,2854.07,0.05,COD,Completed
O00543,C0110,2024-03-14,Electronics,Product 46,5,1684.5,0.0,Card,Returned
O00544,C0034,2023-08-06,Home,Product 105,-3,1464.44,0.1,UPI,Completed
O00545,C0053,2025-02-24,Home,Product 69,2,3977.17,0.05,Card,Completed
O00546,C0348,2024-10-08,Home,Product 18,5,1727.03,0.1,COD,Cancelled
O00547,C0230,2024-09-15,Fashion,Product 66,1,3238.9,0.05,COD,Returned
O00548,C0064,2024-09-23,ELECTRONICS,Product 31,1,3715.78,0.05,COD,Completed
O00549,C0078,2024-05-25,Fashion,Product 27,1,3245.99,0.05,COD,Returned
O00550,C0163,2023-12-03,Home,Product 101,4,3826.42,0.15,COD,Cancelled
O00551,C0125,2025-01-20, electronics ,Product 70,1,364.96,0.05,COD,Returned
O00552,C0094,2024-01-26,Fashion,Product 81,2,129.61,0.15,UPI,Completed
O00553,C0065,2023-05-25,Electronics,Product 23,1,3003.89,0.05,UPI,Returned
O00554,C0370,2024-04-23, electronics ,Product 32,1,2177.68,0.05,Card,Cancelled
O00555,C0442,2024-10-12,Fashion,Product 11,5,4759.96,0.1,Card,Cancelled
O00556,C0377,2024-03-08,Fashion,Product 98,2,863.8,0.15,UPI,Cancelled
O00557,C0154,2025-02-16,fashion ,Product 69,4,848.71,0.05,Card,Cancelled
O00558,C0311,2023-10-18,Fashion,Product 10,4,1732.85,0.15,UPI,Completed
O00559,C0372,2025-06-01,ELECTRONICS,Product 63,-2,2082.32,0.15,Card,Returned
O00560,C0302,2023-11-12,Electronics,Product 53,3,4436.5,0.0,Card,Returned
O00561,C0395,2024-03-22,Home,Product 45,2,2597.08,0.15,COD,Returned
O00562,C0218,2024-10-28,Home,Product 32,3,1287.53,0.0,Card,Returned
O00563,C0310,2024-10-22,Fashion,Product 88,1,822.1,0.05,COD,Returned
O00564,C0365,2025-02-28,Fashion,Product 51,-2,3559.74,0.0,COD,Completed
O00565,C0155,2024-03-13,fashion ,Product 69,4,3326.58,0.15,COD,Cancelled
O00566,C0056,2025-01-15,Home,Product 74,4,3905.79,0.1,UPI,Cancelled
O00567,C0004,2024-02-12, electronics ,Product 105,2,2509.44,0.0,UPI,Returned
O00568,C0221,2024-11-01, electronics ,Product 23,4,1935.79,0.05,UPI,Cancelled
O00569,C0417,2023-04-23, electronics ,Product 24,2,1084.61,0.05,UPI,Cancelled
O00570,C0326,2024-10-01, electronics ,Product 11,4,1536.32,0.15,UPI,Cancelled
O00571,C0249,2024-08-22,Home,Product 98,1,593.96,0.0,Card,Completed
O00572,C0268,2023-02-12,Electronics,Product 49,5,3054.63,0.1,Card,Cancelled
O00573,C0456,2023-12-11,ELECTRONICS,Product 41,3,4102.55,0.1,COD,Cancelled
O00574,C0413,2023-12-31,Electronics,Product 1,4,2338.9,0.15,COD,Completed
O00575,C0487,2025-06-08,Home,Product 97,1,4093.75,0.1,Card,Returned
O00576,C0327,2024-11-07,ELECTRONICS,Product 3,4,3205.51,0.0,COD,Cancelled
O00577,C0314,2024-05-11,Electronics,Product 45,4,2196.79,0.15,COD,Returned
O00578,C0365,2023-10-28, electronics ,Product 112,1,2648.27,0.0,UPI,Cancelled
O00579,C0448,2024-11-20,Fashion,Product 22,1,4492.4,0.0,Card,Returned
O00580,C0484,2023-08-05,Home,Product 90,5,538.22,0.15,COD,Completed
O00581,C0393,2023-12-01,ELECTRONICS,Product 29,2,3623.96,0.15,COD,Completed
O00582,C0047,2024-10-10,Home,Product 43,2,4372.51,0.0,COD,Cancelled
O00583,C0196,2025-01-30,Home,Product 83,4,3946.9,0.15,UPI,Completed
O00584,C0175,2023-03-31,Home,Product 76,3,4692.33,0.0,COD,Cancelled
O00585,C0001,2024-01-25,ELECTRONICS,Product 8,2,2991.29,0.05,Card,Cancelled
O00586,C0408,2025-03-27, electronics ,Product 67,3,3352.34,0.05,UPI,Cancelled
O00587,C0418,2024-04-16,ELECTRONICS,Product 108,1,1172.63,0.15,UPI,Returned
O00588,C0424,2024-11-12,Home,Product 5,3,3034.51,0.1,COD,Returned
O00589,C0245,2025-05-18,Home,Product 107,1,1156.95,0.1,COD,Cancelled
O00590,C0367,2023-12-08,,Product 109,1,3690.02,0.05,COD,Returned
O00591,C0250,2025-03-05,Home,Product 51,1,1565.6,0.05,UPI,Returned
O00592,C0179,2024-11-25,Fashion,Product 51,4,451.93,0.1,Card,Returned
O00593,C0068,2024-07-15,ELECTRONICS,Product 97,2,3977.26,0.0,COD,Cancelled
O00594,C0357,2024-08-14,Fashion,Product 38,4,4496.37,0.05,UPI,Returned
O00595,C0439,2023-01-10,fashion ,Product 14,2,3423.76,0.05,Card,Cancelled
O00596,C0243,2023-04-09, electronics ,Product 7,2,675.0,0.1,COD,Cancelled
O00597,C0061,2024-02-18, electronics ,Product 51,2,2494.27,0.05,COD,Returned
O00598,C0046,2025-03-25,Fashion,Product 111,4,4109.16,0.15,Card,Returned
O00599,C0063,2023-05-03,Fashion,Product 83,4,3377.08,0.05,UPI,Returned
O00600,C0382,2024-05-06,Electronics,Product 102,5,3005.11,0.15,Card,Returned
O00601,C0033,2023-05-09,Home,Product 117,4,4324.83,0.05,Card,Returned
O00602,C0416,2025-04-17,fashion ,Product 63,1,413.27,0.0,UPI,Returned
O00603,C0003,2024-09-05,fashion ,Product 58,1,4022.51,0.0,UPI,Completed
O00604,C0132,2023-06-15,Electronics,Product 11,5,4901.65,0.1,Card,Returned
O00605,C0154,2027-01-01,Electronics,Product 67,2,4532.64,0.1,COD,Returned
